INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,SHIP_CLASS,IMO,E_CO2_kg,E_SOx_kg,E_NOx_kg,E_PM_kg,E_CH4_kg,E_CO_kg,E_N2O_kg,E_BC_kg,E_NMVOC_kg,E_PM10_kg,E_PM2.5_kg,DURATION,PDemand_kW,FuelConsumption_tonnes,
48440,48410,KHOSROWABAD,IR,30.16666667,48.41666667,30,10,N,48,25,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45337,45200,BOURI OIL FIELD,LY,33.9,12.65,33,54,N,12,39,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45323,45200,KHOMS,LY,32.66666667,14.25,32,40,N,14,15,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45444,45360,MENZEL BOURGUIBA,TN,37.15,9.8,37,9,N,9,48,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45432,45360,RADES,TN,36.81666667,10.3,36,49,N,10,18,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45525,45470,DJEN-DJEN,DZ,36.81666667,5.883333333,36,49,N,5,53,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45802,45700,AGADIR,MA,30.43333333,-9.633333333,30,26,N,9,38,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46306,46300,PUNTA EUROPA TERMINAL,GQ,3.783333333,8.716666667,3,47,N,8,43,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46320,46300,MALABO,GQ,3.75,8.783333333,3,45,N,8,47,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46330,46300,LUBA,GQ,3.5,8.566666667,3,30,N,8,34,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46375,46370,SANTO ANTONIO,ST,1.65,7.45,1,39,N,7,27,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46380,46370,SAO TOME,ST,0.35,6.733333333,0,21,N,6,44,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46460,46455,YOMBO TERMINAL,CG,-4.45,11.1,4,27,S,11,6,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46495,46478,FUTILA TERMINAL,AO,-5.45,12.18333333,5,27,S,12,11,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46488,46478,KUITO OIL FIELD,AO,-5.466666667,11.5,5,28,S,11,30,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,360,NESKAUPSTADUR,IS,65.15,-13.68333333,65,9,N,13,41,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35650,35220,NEWHAVEN HARBOUR,GB,50.78333333,0.05,50,47,N,0,3,E,0,0,195794,1079,760,1486,647,784,1547,1253,1921,1411,1441,0,0,0,0
35690,35220,RYE HARBOUR,GB,50.93333333,0.7666666667,50,56,N,0,46,E,0,0,342155,1733,1278,1960,630,1361,1734,1550,1020,1693,1638,0,0,0,0
450,360,BUDIR,IS,64.93333333,-14.01666667,64,56,N,14,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,490,VESTMANNAEYJAR,IS,63.43333333,-20.28333333,63,26,N,20,17,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59930,59850,HAIMEN,CN,28.68333333,121.45,28,41,N,121,27,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35710,35220,DOVER HARBOR,GB,51.11666667,1.333333333,51,7,N,1,20,E,0,0,756768,1301,1890,911,1815,1148,1276,1939,1714,1911,1510,0,0,0,0
35715,35220,RAMSGATE,GB,51.33333333,1.416666667,51,20,N,1,25,E,0,0,81820,1362,581,1756,748,1209,574,630,1947,733,548,0,0,0,0
45796,45700,EL JORF LASFAR,MA,33.11666667,-8.616666667,33,7,N,8,37,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46008,45960,ESPOIR MARINE TERMINAL,CI,5.05,-4.45,5,3,N,4,27,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45970,45960,BAOBAB MARINE TERMINAL,CI,4.966666667,-4.55,4,58,N,4,33,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46235,46120,ODUDU TERMINAL,NG,4,7.766666667,4,0,N,7,46,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46238,46120,OKONO TERMINAL,NG,3.983333333,7.3,3,59,N,7,18,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46240,46120,OKWORI TERMINAL,NG,3.85,6.983333333,3,51,N,6,59,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46208,46120,ONNE,NG,4.683333333,7.15,4,41,N,7,9,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45163,45120,EL MAADIYA,EG,31.26666667,30.15,31,16,N,30,9,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45165,45120,AL ISKANDARIYH (ALEXANDRIA),EG,31.16666667,29.83333333,31,10,N,29,50,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46549,46540,GIRASSOL TERMINAL,AO,-7.65,11.68333333,7,39,S,11,41,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48630,48610,KANDLA,IN,23.03333333,70.21666667,23,2,N,70,13,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35980,35970,ALDERNEY HARBOUR,GG,49.73333333,-2.2,49,44,N,2,12,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35990,35970,SAINT SAMPSON,GG,49.48333333,-2.516666667,49,29,N,2,31,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36000,35970,SAINT PETER PORT,GG,49.45,-2.533333333,49,27,N,2,32,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36110,36060,GRANVILLE,FR,48.83333333,-1.6,48,50,N,1,36,W,0,0,355748,1890,1273,1104,1566,967,728,1096,1109,777,1863,0,0,0,0
36130,36060,SAINT-MALO,FR,48.65,-2.016666667,48,39,N,2,1,W,0,0,393274,677,1999,972,1985,911,959,1008,504,1715,1249,0,0,0,0
36220,36060,LE LEGUE,FR,48.53333333,-2.75,48,32,N,2,45,W,0,0,70183,1697,1551,765,1404,536,1683,752,899,938,1563,0,0,0,0
51180,50920,PROBOLINGGO,ID,-7.716666667,113.2166667,7,43,S,113,13,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46237,46120,AGBAMI OIL TERMINAL,NG,3.466666667,5.566666667,3,28,N,5,34,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46239,46120,EGINA OIL TERMINAL,NG,3.066666667,6.7,3,4,N,6,42,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46241,46120,AKPO OIL TERMINAL,NG,3.133333333,6.816666667,3,8,N,6,49,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46452,46410,OLOWI MARINE TERMINAL,GA,-3.133333333,10.21666667,3,8,S,10,13,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46459,46455,DUSSAFU TERMINAL,CG,-4.25,10.81666667,4,15,S,10,49,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46541,46540,KIZOMBA A TERMINAL,AO,-6.316666667,11.05,6,19,S,11,3,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46535,46500,PSVM TERMINAL,CD,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46542,46540,KIZOMBA B TERMINAL,AO,-6.35,11.15,6,21,S,11,9,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46543,46540,KIZOMBA C TERMINAL,AO,-6.316666667,11.28333333,6,19,S,11,17,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46551,46540,DALIA TERMINAL,AO,-7.683333333,11.76666667,7,41,S,11,46,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46552,46540,GREATER PLUTONIO TERMINAL,AO,-7.833333333,12.1,7,50,S,12,6,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46451,46410,ETAME TERMINAL,GA,-3.75,10.51666667,3,45,S,10,31,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46544,46540,PSVM TERMINAL,AO,-6.25,10.73333333,6,15,S,10,44,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35732,35720,DUNKERQUE PORT OUEST,FR,51.06666667,2.35,51,4,N,2,21,E,0,0,229363,1509,1128,600,732,1514,792,1089,576,1903,616,0,0,0,0
35740,35720,GRAVELINES,FR,51,2.116666667,51,0,N,2,7,E,0,0,437367,1621,1807,1427,1365,986,1593,1465,1314,918,532,0,0,0,0
35750,35720,CALAIS,FR,50.96666667,1.85,50,58,N,1,51,E,0,0,882229,1615,640,525,1939,1251,583,1593,1545,1783,1111,0,0,0,0
12570,12565,IQUITOS,PE,-3.75,-73.23333333,3,45,S,73,14,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12585,12575,ITAQUI,BR,-2.566666667,-44.36666667,2,34,S,44,22,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21690,20620,STOKKMARKNES,NO,68.56666667,14.91666667,68,34,N,14,55,E,0,0,506608,1333,610,1815,1455,1001,1535,1253,1168,596,1179,0,0,0,0
21820,20620,REINE,NO,67.93333333,13.1,67,56,N,13,6,E,0,0,658878,1277,922,634,907,976,719,1141,1095,1051,1656,0,0,0,0
21840,20620,BALLSTAD,NO,68.06666667,13.7,68,4,N,13,42,E,0,0,456067,1738,1189,853,1143,1028,1431,1448,1099,1411,971,0,0,0,0
21870,20620,STAMSUND,NO,68.11666667,13.85,68,7,N,13,51,E,0,0,342555,1312,878,1569,834,1972,588,1210,796,645,1239,0,0,0,0
21880,20620,HENNINGSVAER,NO,68.15,14.21666667,68,9,N,14,13,E,0,0,709632,1417,1700,623,542,1207,1871,640,1906,725,1695,0,0,0,0
21900,20620,SVOLVAER,NO,68.23333333,14.58333333,68,14,N,14,35,E,0,0,683551,1202,1422,822,526,1742,871,1676,1193,832,1367,0,0,0,0
21910,20620,SKROVA HAVN,NO,68.16666667,14.66666667,68,10,N,14,40,E,0,0,757882,1858,1350,513,786,1110,829,945,1540,1664,1283,0,0,0,0
21920,20620,BRETTESNES,NO,68.23333333,14.85,68,14,N,14,51,E,0,0,435851,1523,514,734,1597,1061,1818,1944,1524,776,1702,0,0,0,0
21950,20620,LODINGEN,NO,68.41666667,16,68,25,N,16,0,E,0,0,189817,1244,1004,726,1841,1000,640,1508,1593,1729,1812,0,0,0,0
21970,20620,ULVIK,NO,68.56666667,16.26666667,68,34,N,16,16,E,0,0,698101,1335,1286,750,1582,1652,1850,1504,838,760,1449,0,0,0,0
22010,20620,LILANDSGRUNNEN,NO,68.48333333,16.88333333,68,29,N,16,53,E,0,0,220537,774,1083,1490,591,1498,1573,1632,1405,1995,816,0,0,0,0
22030,20620,NARVIK,NO,68.43333333,17.41666667,68,26,N,17,25,E,0,0,226960,1623,1674,1473,1167,617,1046,896,1114,1680,1808,0,0,0,0
22050,20620,LITLE BALLANGEN,NO,68.33333333,16.85,68,20,N,16,51,E,0,0,149755,1399,1662,1206,1202,1586,1469,838,1846,1220,1997,0,0,0,0
22120,20620,DRAG,NO,68.05,16.08333333,68,3,N,16,5,E,0,0,676604,1683,582,1135,1160,619,785,1990,1138,1049,1832,0,0,0,0
22140,20620,KORSNES,NO,68.25,16.06666667,68,15,N,16,4,E,0,0,669094,938,705,1174,1776,1017,880,1317,514,1993,1148,0,0,0,0
22160,20620,TRANOY,NO,68.18333333,15.66666667,68,11,N,15,40,E,0,0,260825,1457,1359,1066,1087,766,1968,1324,1100,782,1491,0,0,0,0
22270,20620,KJERRINGOY,NO,67.51666667,14.76666667,67,31,N,14,46,E,0,0,143222,608,787,689,683,1653,686,1645,759,1092,1067,0,0,0,0
22290,20620,BODO,NO,67.28333333,14.38333333,67,17,N,14,23,E,0,0,100409,1430,916,747,1303,604,1122,1293,1677,709,856,0,0,0,0
22295,20620,LAKSELV,NO,67.36666667,15.6,67,22,N,15,36,E,0,0,853494,1555,552,811,606,918,1504,1682,1052,1743,1412,0,0,0,0
22320,20620,FAUSKE,NO,67.25,15.36666667,67,15,N,15,22,E,0,0,221821,713,875,697,1695,1963,1443,1763,1235,1357,1498,0,0,0,0
22350,20620,ROGNAN,NO,67.1,15.41666667,67,6,N,15,25,E,0,0,848883,1343,1770,838,924,1943,1560,665,1696,1328,580,0,0,0,0
22520,20620,ORNES,NO,66.86666667,13.71666667,66,52,N,13,43,E,0,0,338084,1765,1036,1481,1335,1154,1216,1811,1903,1964,1210,0,0,0,0
22540,20620,GLOMFJORD,NO,66.81666667,13.98333333,66,49,N,13,59,E,0,0,500374,538,636,885,575,1585,666,590,902,1731,608,0,0,0,0
22750,20620,SANDNESSJOEN,NO,66.01666667,12.63333333,66,1,N,12,38,E,0,0,715624,1733,1026,1784,1527,1754,1584,1304,1565,1209,1064,0,0,0,0
22760,20620,MO INLET,NO,66.31666667,14.13333333,66,19,N,14,8,E,0,0,332958,1669,1662,1570,1000,775,1365,863,965,511,1471,0,0,0,0
20910,20620,KVALSUND,NO,70.5,23.98333333,70,30,N,23,59,E,0,0,243730,1333,1342,640,1366,1527,1842,1598,1704,901,859,0,0,0,0
20200,20185,PORT MOLLER,US,55.98333333,-160.5666667,55,59,N,160,34,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210,20185,PORT HEIDEN,US,56.88333333,-158.7,56,53,N,158,42,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220,20185,PILOT POINT,US,57.56666667,-157.6,57,34,N,157,36,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230,20185,UGASHIK,US,57.53333333,-157.4166667,57,32,N,157,25,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240,20185,EGEGIK,US,58.2,-157.3666667,58,12,N,157,22,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250,20185,NAKNEK,US,58.71666667,-157.0166667,58,43,N,157,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20270,20185,KOGGIUNG,US,58.96666667,-156.9166667,58,58,N,156,55,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20280,20185,EKUK,US,58.81666667,-158.5666667,58,49,N,158,34,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51280,51250,AMPENAN,ID,-8.566666667,116.0666667,8,34,S,116,4,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51350,51250,WAINGAPU,ID,-9.633333333,120.2166667,9,38,S,120,13,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10550,10310,NUEVA GERONA,CU,21.91666667,-82.8,21,55,N,82,48,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10580,10575,GEORGETOWN,KY,19.3,-81.38333333,19,18,N,81,23,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10585,10575,CAYMAN BRAC,KY,19.75,-79.75,19,45,N,79,45,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51870,51760,STAGEN,ID,-3.3,116.15,3,18,S,116,9,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51910,51760,SAMPIT,ID,-2.516666667,113,2,31,S,113,0,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52065,51970,BITUNG,ID,1.433333333,125.1833333,1,26,N,125,11,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52220,51970,LUWUK,ID,-0.95,122.8,0,57,S,122,48,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000,18080,MASSET HARBOR,CA,54.01666667,-132.15,54,1,N,132,9,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19030,18080,PORT CLEMENTS,CA,53.68333333,-132.1833333,53,41,N,132,11,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19050,18080,QUEEN CHARLOTTE,CA,53.25,-132.0833333,53,15,N,132,5,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19055,18080,ALLIFORD BAY,CA,53.21666667,-131.9833333,53,13,N,131,59,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19090,19080,HYDER,US,55.91666667,-130,55,55,N,130,0,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19100,19080,HIDDEN INLET,US,54.95,-130.3333333,54,57,N,130,20,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18630,18080,LYALL HARBOR,CA,48.8,-123.2,48,48,N,123,12,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18650,18080,HOPE BAY,CA,48.8,-123.2833333,48,48,N,123,17,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18660,18080,SIDNEY,CA,48.65,-123.3833333,48,39,N,123,23,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17940,16000,ROCHE  HARBOR,US,48.61666667,-123.1666667,48,37,N,123,10,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17990,16000,ORCAS,US,48.6,-122.9333333,48,36,N,122,56,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18040,16000,ANACORTES,US,48.51666667,-122.6166667,48,31,N,122,37,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18050,16000,BELLINGHAM,US,48.75,-122.5,48,45,N,122,30,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18055,16000,CHERRY POINT,US,48.86666667,-122.75,48,52,N,122,45,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18060,16000,SEMIAHMOO,US,48.98333333,-122.7666667,48,59,N,122,46,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18070,16000,BLAINE,US,49,-122.75,49,0,N,122,45,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18090,18080,STEVESTON,CA,49.13333333,-123.1833333,49,8,N,123,11,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18100,18080,NEW WESTMINSTER,CA,49.2,-122.9166667,49,12,N,122,55,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18110,18080,FRASER MILLS,CA,49.21666667,-122.8666667,49,13,N,122,52,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18130,18080,PORT COQUITLAM,CA,49.26666667,-122.7833333,49,16,N,122,47,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18140,18080,MISSION CITY,CA,49.11666667,-122.25,49,7,N,122,15,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18150,18080,VANCOUVER,CA,49.28333333,-123.1166667,49,17,N,123,7,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18160,18080,PORT MOODY,CA,49.28333333,-122.8833333,49,17,N,122,53,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18210,18080,SQUAMISH,CA,49.68333333,-123.15,49,41,N,123,9,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18235,18080,PORT MELLON,CA,49.51666667,-123.4833333,49,31,N,123,29,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18330,18080,WESTVIEW,CA,49.83333333,-124.5166667,49,50,N,124,31,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18340,18080,POWELL RIVER,CA,49.86666667,-124.5333333,49,52,N,124,32,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18441,18080,DUNCAN BAY,CA,50.06666667,-125.2833333,50,4,N,125,17,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18450,18080,CAMPBELL RIVER,CA,50.01666667,-124.2333333,50,1,N,124,14,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20290,20185,CLARKS POINT,US,58.85,-158.55,58,51,N,158,33,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20300,20185,DILLINGHAM,US,59.03333333,-158.4833333,59,2,N,158,29,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20305,20185,PLATINUM,US,59.01666667,-161.8333333,59,1,N,161,50,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20310,20185,BETHEL,US,60.81666667,-161.7166667,60,49,N,161,43,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20320,20185,NASH HARBOR,US,60.2,-166.9833333,60,12,N,166,59,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20330,20185,KWIGUK,US,62.73333333,-164.4666667,62,44,N,164,28,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20340,20185,KOTLIK,US,63.03333333,-163.55,63,2,N,163,33,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20350,20185,HAMILTON,US,62.9,-163.9166667,62,54,N,163,55,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20360,20185,ST MICHAEL,US,63.48333333,-162.0333333,63,29,N,162,2,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20370,20185,UNALAKLEET,US,63.88333333,-160.7833333,63,53,N,160,47,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20390,20185,SOLOMON,US,64.55,-164.4,64,33,N,164,24,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20400,20185,NOME,US,64.5,-165.4166667,64,30,N,165,25,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20410,20185,GRANTLEY HARBOR,US,65.26666667,-166.3333333,65,16,N,166,20,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20420,20185,SAVOONGA,US,63.68333333,-170.4,63,41,N,170,24,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20425,20185,SHISHMAREF,US,66.25,-166.0833333,66,15,N,166,5,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20430,20185,DEERING,US,66.08333333,-162.7333333,66,5,N,162,44,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20450,20185,KOTZEBUE,US,66.91666667,-162.5833333,66,55,N,162,35,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9995,9980,CLIFTON PIER,BS,25,-77.55,25,0,N,77,33,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010,9980,MATTHEW TOWN,BS,20.95,-73.68333333,20,57,N,73,41,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,10016,GRAND TURK,TC,21.43333333,-71.15,21,26,N,71,9,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080,10030,CABANAS,CU,23,-82.96666667,23,0,N,82,58,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090,10030,MARIEL,CU,22.98333333,-82.75,22,59,N,82,45,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,10030,BAHAI DE LA HABANA,CU,23.13333333,-82.36666667,23,8,N,82,22,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,10030,CARDENAS,CU,23.05,-81.2,23,3,N,81,12,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130,10030,ISABELA DE SAGUA,CU,22.95,-80,22,57,N,80,0,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,10030,NUEVITAS BAY,CU,21.55,-77.26666667,21,33,N,77,16,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,10030,ANTILLA,CU,20.83333333,-75.73333333,20,50,N,75,44,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10250,10030,FELTON,CU,20.73333333,-75.6,20,44,N,75,36,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260,10030,NICARO,CU,20.71666667,-75.55,20,43,N,75,33,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9160,8650,TEXAS CITY,US,29.38333333,-94.91666667,29,23,N,94,55,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9170,8650,BAYTOWN,US,29.73333333,-95.01666667,29,44,N,95,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9210,8650,NORSWORTHY,US,29.73333333,-95.2,29,44,N,95,12,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9220,8650,PASADENA,US,29.71666667,-95.21666667,29,43,N,95,13,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9230,8650,SINCO,US,29.71666667,-95.23333333,29,43,N,95,14,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9240,8650,HOUSTON,US,29.75,-95.28333333,29,45,N,95,17,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9250,8650,FREEPORT,US,28.95,-95.33333333,28,57,N,95,20,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,8650,PALACIOS,US,28.68333333,-96.21666667,28,41,N,96,13,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9270,8650,PORT LAVACA,US,28.61666667,-96.61666667,28,37,N,96,37,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18460,18080,COMOX HARBOR,CA,49.66666667,-124.9166667,49,40,N,124,55,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18518,18080,NANOOSE HARBOR,CA,49.26666667,-124.15,49,16,N,124,9,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18520,18080,NANAIMO,CA,49.16666667,-123.9333333,49,10,N,123,56,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18525,18080,HARMAC,CA,49.13333333,-123.85,49,8,N,123,51,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18560,18080,CHEMAINUS,CA,48.93333333,-123.7166667,48,56,N,123,43,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18570,18080,CROFTON,CA,48.86666667,-123.6333333,48,52,N,123,38,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18580,18080,COWICHAN BAY,CA,48.75,-123.6166667,48,45,N,123,37,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18600,18080,GANGES,CA,48.85,-123.4833333,48,51,N,123,29,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17920,16000,FRIDAY HARBOR,US,48.53333333,-123.0166667,48,32,N,123,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16880,16000,WESTPORT,US,46.13333333,-123.3833333,46,8,N,123,23,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
